board_size,epsilon,trial_number,steps,reward_for_white_player,reward_for_black_player
3,black,53,15,0,0
3,black,54,25,0,0
3,black,55,20,0,0
3,black,56,25,0,0
3,black,57,20,0,0
3,black,58,17,0,0
3,black,59,32,0,0
3,black,60,16,0,0
3,black,61,38,0,0
3,black,62,20,0,0
3,black,63,17,0,0
3,black,64,12,0,0
3,black,65,17,0,0
3,black,66,21,0,0
3,black,67,14,0,0
3,black,68,16,0,0
3,black,69,11,0,0
3,black,70,21,0,0
3,black,71,18,0,0
3,black,72,19,0,0
3,black,73,18,0,0
3,black,74,18,0,0
3,black,75,16,0,0
3,black,76,30,0,0
3,black,77,20,0,0
3,black,78,14,0,0
3,black,79,18,0,0
3,black,80,26,0,0
3,black,81,16,0,0
3,black,82,16,0,0
3,black,83,18,0,0
3,black,84,21,0,0
3,black,85,14,0,0
3,black,86,14,0,0
3,black,87,13,0,0
3,black,88,17,0,0
3,black,89,37,0,0
3,black,90,17,0,0
3,black,91,17,0,0
3,black,92,26,0,0
3,black,93,17,0,0
3,black,94,30,0,0
3,black,95,13,0,0
3,black,96,19,0,0
3,black,97,25,0,0
3,black,98,24,0,0
3,black,99,25,0,0
3,black,100,15,0,0
3,black,101,21,0,0
3,black,102,20,0,0
3,black,103,16,0,0
3,black,104,20,0,0
3,black,105,9,0,0
3,black,106,17,0,0
3,black,107,22,0,0
3,black,108,20,0,0
3,black,109,16,0,0
3,black,110,15,0,0
3,black,111,20,0,0
3,black,112,16,0,0
3,black,113,24,0,0
3,black,114,20,0,0
3,black,115,20,0,0
3,black,116,27,0,0
3,black,117,22,0,0
3,black,118,37,0,0
3,black,119,33,0,0
3,black,120,24,0,0
3,black,121,18,0,0
3,black,122,22,0,0
3,black,123,26,0,0
3,black,124,20,0,0
3,black,125,14,0,0
3,black,126,17,0,0
3,black,127,22,0,0
3,black,128,17,0,0
3,black,129,18,0,0
3,black,130,21,0,0
3,black,131,13,0,0
3,black,132,26,0,0
3,black,133,21,0,0
3,black,134,12,0,0
3,black,135,18,0,0
3,black,136,24,0,0
3,black,137,25,0,0
3,black,138,25,0,0
3,black,139,23,0,0
3,black,140,14,0,0
3,black,141,21,0,0
3,black,142,23,0,0
3,black,143,18,0,0
3,black,144,10,0,0
3,black,145,14,0,0
3,black,146,16,0,0
3,black,147,23,0,0
3,black,148,32,0,0
3,black,149,35,0,0
3,black,150,22,0,0
3,black,151,25,0,0
3,black,152,18,0,0
3,black,153,17,0,0
3,black,154,15,0,0
3,black,155,11,0,0
3,black,156,23,0,0
3,black,157,14,0,0
3,black,158,20,0,0
3,black,159,21,0,0
3,black,160,15,0,0
3,black,161,18,0,0
3,black,162,13,0,0
3,black,163,25,0,0
3,black,164,23,0,0
3,black,165,21,0,0
3,black,166,16,0,0
3,black,167,21,0,0
3,black,168,13,0,0
3,black,169,20,0,0
3,black,170,13,0,0
3,black,171,28,0,0
3,black,172,12,0,0
3,black,173,14,0,0
3,black,174,22,0,0
3,black,175,17,0,0
3,black,176,18,0,0
3,black,177,16,0,0
3,black,178,25,0,0
3,black,179,30,0,0
3,black,180,17,0,0
3,black,181,15,0,0
3,black,182,34,0,0
3,black,183,19,0,0
3,black,184,16,0,0
3,black,185,18,0,0
3,black,186,15,0,0
3,black,187,17,0,0
3,black,188,24,0,0
3,black,189,17,0,0
3,black,190,15,0,0
3,black,191,22,0,0
3,black,192,15,0,0
3,black,193,15,0,0
3,black,194,19,0,0
3,black,195,22,0,0
3,black,196,14,0,0
3,black,197,22,0,0
3,black,198,26,0,0
3,black,199,30,0,0
3,black,200,11,0,0
3,black,201,26,0,0
3,black,202,16,0,0
3,black,203,19,0,0
3,black,204,18,0,0
3,black,205,20,0,0
3,black,206,18,0,0
3,black,207,15,0,0
3,black,208,29,0,0
3,black,209,22,0,0
3,black,210,25,0,0
3,black,211,28,0,0
3,black,212,13,0,0
3,black,213,28,0,0
3,black,214,22,0,0
3,black,215,14,0,0
3,black,216,8,0,0
3,black,217,22,0,0
3,black,218,20,0,0
3,black,219,15,0,0
3,black,220,26,0,0
3,black,221,17,0,0
3,black,222,24,0,0
3,black,223,14,0,0
3,black,224,14,0,0
3,black,225,29,0,0
3,black,226,17,0,0
3,black,227,23,0,0
3,black,228,10,0,0
3,black,229,15,0,0
3,black,230,17,0,0
3,black,231,15,0,0
3,black,232,13,0,0
3,black,233,12,0,0
3,black,234,15,0,0
3,black,235,25,0,0
3,black,236,15,0,0
3,black,237,12,0,0
3,black,238,12,0,0
3,black,239,19,0,0
3,black,240,25,0,0
3,black,241,35,0,0
3,black,242,18,0,0
3,black,243,13,0,0
3,black,244,21,0,0
3,black,245,23,0,0
3,black,246,14,0,0
3,black,247,12,0,0
3,black,248,25,0,0
3,black,249,37,0,0
3,black,250,18,0,0
3,black,251,35,0,0
3,black,252,18,0,0
3,black,253,26,0,0
3,black,254,26,0,0
3,black,255,25,0,0
3,black,256,17,0,0
3,black,257,16,0,0
3,black,258,21,0,0
3,black,259,17,0,0
3,black,260,18,0,0
3,black,261,22,0,0
3,black,262,21,0,0
3,black,263,24,0,0
3,black,264,17,0,0
3,black,265,15,0,0
3,black,266,20,0,0
3,black,267,38,0,0
3,black,268,18,0,0
3,black,269,9,0,0
3,black,270,29,0,0
3,black,271,15,0,0
3,black,272,17,0,0
3,black,273,14,0,0
3,black,274,13,0,0
3,black,275,14,0,0
3,black,276,15,0,0
3,black,277,15,0,0
3,black,278,34,0,0
3,black,279,30,0,0
3,black,280,33,0,0
3,black,281,31,0,0
3,black,282,16,0,0
3,black,283,14,0,0
3,black,284,17,0,0
3,black,285,25,0,0
3,black,286,17,0,0
3,black,287,15,0,0
3,black,288,16,0,0
3,black,289,13,0,0
3,black,290,28,0,0
3,black,291,13,0,0
3,black,292,13,0,0
3,black,293,22,0,0
3,black,294,20,0,0
3,black,295,15,0,0
3,black,296,20,0,0
3,black,297,11,0,0
3,black,298,13,0,0
3,black,299,32,0,0
4,white,0,47,0,0
4,white,1,31,0,0
4,white,2,29,0,0
4,white,3,57,0,0
4,white,4,23,0,0
4,white,5,31,0,0
4,white,6,36,0,0
4,white,7,30,0,0
4,white,8,35,0,0
4,white,9,38,0,0
4,white,10,32,0,0
4,white,11,42,0,0
4,white,12,54,0,0
4,white,13,44,0,0
4,white,14,52,0,0
4,white,15,24,0,0
4,white,16,33,0,0
4,white,17,40,0,0
4,white,18,36,0,0
4,white,19,36,0,0
4,white,20,51,0,0
4,white,21,45,0,0
4,white,22,31,0,0
4,white,23,43,0,0
4,white,24,30,0,0
4,white,25,39,0,0
4,white,26,26,0,0
4,white,27,38,0,0
4,white,28,34,0,0
4,white,29,36,0,0
4,white,30,42,0,0
4,white,31,52,0,0
4,white,32,39,0,0
4,white,33,49,0,0
4,white,34,37,0,0
4,white,35,34,0,0
4,white,36,30,0,0
4,white,37,46,0,0
4,white,38,47,0,0
4,white,39,46,0,0
4,white,40,34,0,0
4,white,41,35,0,0
4,white,42,34,0,0
4,white,43,34,0,0
4,white,44,55,0,0
4,white,45,47,0,0
4,white,46,52,0,0
4,white,47,49,0,0
4,white,48,31,0,0
4,white,49,33,0,0
4,white,50,48,0,0
4,white,51,29,0,0
4,white,52,40,0,0
4,white,53,34,0,0
4,white,54,31,0,0
4,white,55,28,0,0
4,white,56,47,0,0
4,white,57,63,0,0
4,white,58,30,0,0
4,white,59,39,0,0
4,white,60,55,0,0
4,white,61,49,0,0
4,white,62,35,0,0
4,white,63,46,0,0
4,white,64,42,0,0
4,white,65,40,0,0
4,white,66,36,0,0
4,white,67,50,0,0
4,white,68,46,0,0
4,white,69,34,0,0
4,white,70,44,0,0
4,white,71,35,0,0
4,white,72,25,0,0
4,white,73,44,0,0
4,white,74,27,0,0
4,white,75,33,0,0
4,white,76,26,0,0
4,white,77,32,0,0
4,white,78,31,0,0
4,white,79,41,0,0
4,white,80,37,0,0
4,white,81,35,0,0
4,white,82,41,0,0
4,white,83,28,0,0
4,white,84,43,0,0
4,white,85,37,0,0
4,white,86,56,0,0
4,white,87,37,0,0
4,white,88,31,0,0
4,white,89,33,0,0
4,white,90,50,0,0
4,white,91,65,0,0
4,white,92,52,0,0
4,white,93,27,0,0
4,white,94,29,0,0
4,white,95,42,0,0
4,white,96,32,0,0
4,white,97,39,0,0
4,white,98,26,0,0
4,white,99,24,0,0
4,white,100,31,0,0
4,white,101,38,0,0
4,white,102,49,0,0
4,white,103,60,0,0
4,white,104,38,0,0
4,white,105,41,0,0
4,white,106,33,0,0
4,white,107,36,0,0
4,white,108,35,0,0
4,white,109,53,0,0
4,white,110,46,0,0
4,white,111,18,0,0
4,white,112,31,0,0
4,white,113,34,0,0
4,white,114,39,0,0
4,white,115,28,0,0
4,white,116,37,0,0
4,white,117,61,0,0
4,white,118,31,0,0
4,white,119,45,0,0
4,white,120,52,0,0
4,white,121,40,0,0
4,white,122,54,0,0
4,white,123,34,0,0
4,white,124,29,0,0
4,white,125,31,0,0
4,white,126,44,0,0
4,white,127,45,0,0
4,white,128,34,0,0
4,white,129,30,0,0
4,white,130,50,0,0
4,white,131,32,0,0
4,white,132,35,0,0
4,white,133,25,0,0
4,white,134,29,0,0
4,white,135,44,0,0
4,white,136,52,0,0
4,white,137,33,0,0
4,white,138,34,0,0
4,white,139,48,0,0
4,white,140,40,0,0
4,white,141,39,0,0
4,white,142,34,0,0
4,white,143,26,0,0
4,white,144,40,0,0
4,white,145,39,0,0
4,white,146,56,0,0
4,white,147,58,0,0
4,white,148,31,0,0
4,white,149,44,0,0
4,white,150,55,0,0
4,white,151,39,0,0
4,white,152,34,0,0
4,white,153,22,0,0
4,white,154,34,0,0
4,white,155,30,0,0
4,white,156,41,0,0
4,white,157,32,0,0
4,white,158,30,0,0
4,white,159,42,0,0
4,white,160,55,0,0
4,white,161,40,0,0
4,white,162,44,0,0
4,white,163,35,0,0
4,white,164,39,0,0
4,white,165,22,0,0
4,white,166,54,0,0
4,white,167,47,0,0
4,white,168,28,0,0
4,white,169,28,0,0
4,white,170,28,0,0
4,white,171,30,0,0
4,white,172,27,0,0
4,white,173,28,0,0
4,white,174,38,0,0
4,white,175,32,0,0
4,white,176,39,0,0
4,white,177,28,0,0
4,white,178,37,0,0
4,white,179,41,0,0
4,white,180,44,0,0
4,white,181,37,0,0
4,white,182,40,0,0
4,white,183,33,0,0
4,white,184,52,0,0
4,white,185,43,0,0
4,white,186,34,0,0
4,white,187,36,0,0
4,white,188,37,0,0
4,white,189,28,0,0
4,white,190,35,0,0
4,white,191,35,0,0
4,white,192,34,0,0
4,white,193,37,0,0
4,white,194,40,0,0
4,white,195,43,0,0
4,white,196,28,0,0
4,white,197,40,0,0
4,white,198,44,0,0
4,white,199,29,0,0
4,white,200,25,0,0
4,white,201,53,0,0
4,white,202,26,0,0
4,white,203,34,0,0
4,white,204,45,0,0
4,white,205,40,0,0
4,white,206,42,0,0
4,white,207,30,0,0
4,white,208,43,0,0
4,white,209,36,0,0
4,white,210,38,0,0
4,white,211,45,0,0
4,white,212,47,0,0
4,white,213,47,0,0
4,white,214,53,0,0
4,white,215,47,0,0
4,white,216,44,0,0
4,white,217,28,0,0
4,white,218,58,0,0
4,white,219,39,0,0
4,white,220,28,0,0
4,white,221,49,0,0
4,white,222,40,0,0
4,white,223,57,0,0
4,white,224,56,0,0
4,white,225,26,0,0
4,white,226,61,0,0
4,white,227,38,0,0
4,white,228,41,0,0
4,white,229,40,0,0
4,white,230,44,0,0
4,white,231,33,0,0
4,white,232,40,0,0
4,white,233,38,0,0
4,white,234,37,0,0
4,white,235,34,0,0
4,white,236,29,0,0
4,white,237,24,0,0
4,white,238,32,0,0
4,white,239,36,0,0
4,white,240,25,0,0
4,white,241,51,0,0
4,white,242,41,0,0
4,white,243,35,0,0
4,white,244,50,0,0
4,white,245,35,0,0
4,white,246,47,0,0
4,white,247,62,0,0
4,white,248,35,0,0
4,white,249,53,0,0
4,white,250,38,0,0
4,white,251,56,0,0
4,white,252,28,0,0
4,white,253,58,0,0
4,white,254,31,0,0
4,white,255,52,0,0
4,white,256,31,0,0
4,white,257,31,0,0
4,white,258,47,0,0
4,white,259,40,0,0
4,white,260,35,0,0
4,white,261,32,0,0
4,white,262,69,0,0
4,white,263,44,0,0
4,white,264,47,0,0
4,white,265,31,0,0
4,white,266,41,0,0
4,white,267,44,0,0
4,white,268,34,0,0
4,white,269,57,0,0
4,white,270,38,0,0
4,white,271,33,0,0
4,white,272,34,0,0
4,white,273,48,0,0
4,white,274,52,0,0
4,white,275,40,0,0
4,white,276,35,0,0
4,white,277,29,0,0
4,white,278,50,0,0
4,white,279,36,0,0
4,white,280,28,0,0
4,white,281,43,0,0
4,white,282,24,0,0
4,white,283,47,0,0
4,white,284,30,0,0
4,white,285,26,0,0
4,white,286,54,0,0
4,white,287,58,0,0
4,white,288,47,0,0
4,white,289,35,0,0
4,white,290,44,0,0
4,white,291,19,0,0
4,white,292,32,0,0
4,white,293,27,0,0
4,white,294,55,0,0
4,white,295,35,0,0
4,white,296,38,0,0
4,white,297,44,0,0
4,white,298,58,0,0
4,white,299,33,0,0
4,black,0,36,0,0
4,black,1,45,0,0
4,black,2,25,0,0
4,black,3,57,0,0
4,black,4,32,0,0
4,black,5,25,0,0
4,black,6,43,0,0
4,black,7,31,0,0
4,black,8,45,0,0
4,black,9,36,0,0
4,black,10,40,0,0
4,black,11,31,0,0
4,black,12,55,0,0
4,black,13,37,0,0
4,black,14,40,0,0
4,black,15,49,0,0
4,black,16,66,0,0
4,black,17,21,0,0
4,black,18,43,0,0
4,black,19,37,0,0
4,black,20,28,0,0
4,black,21,43,0,0
4,black,22,37,0,0
4,black,23,31,0,0
4,black,24,33,0,0
4,black,25,34,0,0
4,black,26,35,0,0
4,black,27,32,0,0
4,black,28,47,0,0
4,black,29,27,0,0
4,black,30,23,0,0
4,black,31,34,0,0
4,black,32,39,0,0
4,black,33,41,0,0
4,black,34,57,0,0
4,black,35,32,0,0
4,black,36,36,0,0
4,black,37,40,0,0
4,black,38,39,0,0
4,black,39,33,0,0
4,black,40,32,0,0
4,black,41,34,0,0
4,black,42,44,0,0
4,black,43,34,0,0
4,black,44,30,0,0
4,black,45,27,0,0
4,black,46,56,0,0
4,black,47,42,0,0
4,black,48,29,0,0
4,black,49,26,0,0
4,black,50,48,0,0
4,black,51,47,0,0
4,black,52,43,0,0
4,black,53,31,0,0
4,black,54,42,0,0
4,black,55,30,0,0
4,black,56,32,0,0
4,black,57,37,0,0
4,black,58,37,0,0
4,black,59,29,0,0
4,black,60,51,0,0
4,black,61,56,0,0
4,black,62,25,0,0
4,black,63,30,0,0
4,black,64,35,0,0
4,black,65,52,0,0
4,black,66,31,0,0
4,black,67,23,0,0
4,black,68,43,0,0
4,black,69,30,0,0
4,black,70,59,0,0
4,black,71,42,0,0
4,black,72,32,0,0
4,black,73,37,0,0
4,black,74,35,0,0
4,black,75,37,0,0
4,black,76,35,0,0
4,black,77,49,0,0
4,black,78,30,0,0
4,black,79,33,0,0
4,black,80,35,0,0
4,black,81,35,0,0
4,black,82,29,0,0
4,black,83,56,0,0
4,black,84,32,0,0
4,black,85,48,0,0
4,black,86,36,0,0
4,black,87,28,0,0
4,black,88,32,0,0
4,black,89,39,0,0
4,black,90,37,0,0
4,black,91,29,0,0
4,black,92,27,0,0
4,black,93,43,0,0
4,black,94,50,0,0
4,black,95,32,0,0
4,black,96,37,0,0
4,black,97,36,0,0
4,black,98,29,0,0
4,black,99,41,0,0
4,black,100,48,0,0
4,black,101,58,0,0
4,black,102,41,0,0
4,black,103,34,0,0
4,black,104,55,0,0
4,black,105,29,0,0
4,black,106,37,0,0
4,black,107,26,0,0
4,black,108,46,0,0
4,black,109,37,0,0
4,black,110,43,0,0
4,black,111,35,0,0
4,black,112,49,0,0
4,black,113,25,0,0
4,black,114,35,0,0
4,black,115,35,0,0
4,black,116,55,0,0
4,black,117,45,0,0
4,black,118,46,0,0
4,black,119,37,0,0
4,black,120,36,0,0
4,black,121,46,0,0
4,black,122,46,0,0
4,black,123,43,0,0
4,black,124,31,0,0
4,black,125,52,0,0
4,black,126,36,0,0
4,black,127,36,0,0
4,black,128,32,0,0
4,black,129,37,0,0
4,black,130,35,0,0
4,black,131,42,0,0
4,black,132,31,0,0
4,black,133,28,0,0
4,black,134,27,0,0
4,black,135,60,0,0
4,black,136,42,0,0
4,black,137,22,0,0
4,black,138,32,0,0
4,black,139,41,0,0
4,black,140,28,0,0
4,black,141,29,0,0
4,black,142,44,0,0
4,black,143,39,0,0
4,black,144,29,0,0
4,black,145,34,0,0
4,black,146,43,0,0
4,black,147,39,0,0
4,black,148,41,0,0
4,black,149,65,0,0
4,black,150,38,0,0
4,black,151,40,0,0
4,black,152,35,0,0
4,black,153,49,0,0
4,black,154,35,0,0
4,black,155,44,0,0
4,black,156,53,0,0
4,black,157,42,0,0
4,black,158,36,0,0
4,black,159,35,0,0
4,black,160,33,0,0
4,black,161,38,0,0
4,black,162,28,0,0
4,black,163,48,0,0
4,black,164,33,0,0
4,black,165,27,0,0
4,black,166,36,0,0
4,black,167,52,0,0
4,black,168,49,0,0
4,black,169,28,0,0
4,black,170,38,0,0
4,black,171,39,0,0
4,black,172,45,0,0
4,black,173,47,0,0
4,black,174,50,0,0
4,black,175,34,0,0
4,black,176,29,0,0
4,black,177,35,0,0
4,black,178,33,0,0
4,black,179,31,0,0
4,black,180,25,0,0
4,black,181,31,0,0
4,black,182,46,0,0
4,black,183,39,0,0
4,black,184,30,0,0
4,black,185,31,0,0
4,black,186,38,0,0
4,black,187,34,0,0
4,black,188,43,0,0
4,black,189,35,0,0
4,black,190,47,0,0
4,black,191,23,0,0
4,black,192,34,0,0
4,black,193,50,0,0
4,black,194,33,0,0
4,black,195,53,0,0
4,black,196,35,0,0
4,black,197,57,0,0
4,black,198,48,0,0
4,black,199,37,0,0
4,black,200,38,0,0
4,black,201,36,0,0
4,black,202,54,0,0
4,black,203,41,0,0
4,black,204,42,0,0
4,black,205,40,0,0
4,black,206,43,0,0
4,black,207,44,0,0
4,black,208,52,0,0
4,black,209,34,0,0
4,black,210,36,0,0
4,black,211,33,0,0
4,black,212,36,0,0
4,black,213,54,0,0
4,black,214,44,0,0
4,black,215,42,0,0
4,black,216,50,0,0
4,black,217,47,0,0
4,black,218,37,0,0
4,black,219,26,0,0
4,black,220,30,0,0
4,black,221,37,0,0
4,black,222,54,0,0
4,black,223,40,0,0
4,black,224,34,0,0
4,black,225,28,0,0
4,black,226,46,0,0
4,black,227,24,0,0
4,black,228,34,0,0
4,black,229,42,0,0
4,black,230,51,0,0
4,black,231,56,0,0
4,black,232,49,0,0
4,black,233,38,0,0
4,black,234,41,0,0
4,black,235,36,0,0
4,black,236,44,0,0
4,black,237,29,0,0
4,black,238,45,0,0
4,black,239,41,0,0
4,black,240,54,0,0
4,black,241,44,0,0
4,black,242,36,0,0
4,black,243,43,0,0
4,black,244,61,0,0
4,black,245,33,0,0
4,black,246,28,0,0
4,black,247,53,0,0
4,black,248,50,0,0
4,black,249,48,0,0
4,black,250,29,0,0
4,black,251,32,0,0
4,black,252,44,0,0
4,black,253,40,0,0
4,black,254,36,0,0
4,black,255,31,0,0
4,black,256,39,0,0
4,black,257,37,0,0
4,black,258,45,0,0
4,black,259,22,0,0
