board_size,epsilon,trial_number,steps,reward_for_white_player,reward_for_black_player
3,black,87,12,0,0
3,black,88,21,0,0
3,black,89,17,0,0
3,black,90,12,0,0
3,black,91,19,0,0
3,black,92,17,0,0
3,black,93,15,0,0
3,black,94,12,0,0
3,black,95,17,0,0
3,black,96,22,0,0
3,black,97,14,0,0
3,black,98,17,0,0
3,black,99,32,0,0
4,white,0,24,0,0
4,white,1,70,0,0
4,white,2,26,0,0
4,white,3,31,0,0
4,white,4,32,0,0
4,white,5,29,0,0
4,white,6,61,0,0
4,white,7,54,0,0
4,white,8,29,0,0
4,white,9,51,0,0
4,white,10,50,0,0
4,white,11,39,0,0
4,white,12,38,0,0
4,white,13,34,0,0
4,white,14,37,0,0
4,white,15,28,0,0
4,white,16,28,0,0
4,white,17,26,0,0
4,white,18,40,0,0
4,white,19,52,0,0
4,white,20,50,0,0
4,white,21,50,0,0
4,white,22,42,0,0
4,white,23,50,0,0
4,white,24,38,0,0
4,white,25,53,0,0
4,white,26,36,0,0
4,white,27,46,0,0
4,white,28,58,0,0
4,white,29,53,0,0
4,white,30,42,0,0
4,white,31,55,0,0
4,white,32,37,0,0
4,white,33,58,0,0
4,white,34,61,0,0
4,white,35,38,0,0
4,white,36,65,0,0
4,white,37,32,0,0
4,white,38,41,0,0
4,white,39,57,0,0
4,white,40,41,0,0
4,white,41,49,0,0
4,white,42,59,0,0
4,white,43,32,0,0
4,white,44,53,0,0
4,white,45,60,0,0
4,white,46,64,0,0
4,white,47,41,0,0
4,white,48,22,0,0
4,white,49,72,0,0
4,white,50,60,0,0
4,white,51,34,0,0
4,white,52,20,0,0
4,white,53,44,0,0
4,white,54,45,0,0
4,white,55,40,0,0
4,white,56,48,0,0
4,white,57,31,0,0
4,white,58,22,0,0
4,white,59,22,0,0
4,white,60,55,0,0
4,white,61,30,0,0
4,white,62,58,0,0
4,white,63,45,0,0
4,white,64,30,0,0
4,white,65,59,0,0
4,white,66,46,0,0
4,white,67,46,0,0
4,white,68,40,0,0
4,white,69,29,0,0
4,white,70,27,0,0
4,white,71,40,0,0
4,white,72,66,0,0
4,white,73,64,0,0
4,white,74,44,0,0
4,white,75,28,0,0
4,white,76,44,0,0
4,white,77,54,0,0
4,white,78,67,0,0
4,white,79,58,0,0
4,white,80,40,0,0
4,white,81,44,0,0
4,white,82,28,0,0
4,white,83,39,0,0
4,white,84,41,0,0
4,white,85,46,0,0
4,white,86,29,0,0
4,white,87,37,0,0
4,white,88,69,0,0
4,white,89,14,0,0
4,white,90,48,0,0
4,white,91,35,0,0
4,white,92,33,0,0
4,white,93,44,0,0
4,white,94,26,0,0
4,white,95,56,0,0
4,white,96,71,0,0
4,white,97,35,0,0
4,white,98,49,0,0
4,white,99,43,0,0
4,black,0,32,0,0
4,black,1,40,0,0
4,black,2,46,0,0
4,black,3,41,0,0
4,black,4,55,0,0
4,black,5,80,0,0
4,black,6,55,0,0
4,black,7,64,0,0
4,black,8,41,0,0
4,black,9,49,0,0
4,black,10,40,0,0
4,black,11,52,0,0
4,black,12,31,0,0
4,black,13,23,0,0
4,black,14,64,0,0
4,black,15,50,0,0
4,black,16,36,0,0
4,black,17,58,0,0
4,black,18,46,0,0
4,black,19,39,0,0
4,black,20,52,0,0
4,black,21,23,0,0
4,black,22,73,0,0
4,black,23,34,0,0
4,black,24,23,0,0
4,black,25,42,0,0
4,black,26,49,0,0
4,black,27,56,0,0
4,black,28,36,0,0
4,black,29,70,0,0
4,black,30,26,0,0
4,black,31,50,0,0
4,black,32,22,0,0
4,black,33,49,0,0
4,black,34,19,0,0
4,black,35,44,0,0
4,black,36,62,0,0
4,black,37,42,0,0
4,black,38,46,0,0
4,black,39,59,0,0
4,black,40,35,0,0
4,black,41,28,0,0
4,black,42,51,0,0
4,black,43,23,0,0
4,black,44,32,0,0
4,black,45,40,0,0
4,black,46,54,0,0
4,black,47,44,0,0
4,black,48,39,0,0
4,black,49,51,0,0
4,black,50,44,0,0
4,black,51,36,0,0
4,black,52,49,0,0
4,black,53,40,0,0
4,black,54,84,0,0
4,black,55,56,0,0
4,black,56,46,0,0
4,black,57,34,0,0
