board_size,mcts_expansion_depth,mcts_expansion_epsilon,mcts_iterations,rollout_runs,trial_number,steps,reward_for_white_player,reward_for_black_player,knowledge_graph_nodes,knowledge_graph_total_rollouts
3,3,1.0,3,64,24,27,10,0,2994,959680
3,3,1.0,3,64,25,19,10,0,3121,1006656
3,3,1.0,3,64,26,21,10,0,3289,1063104
3,3,1.0,3,64,27,11,10,0,3368,1081856
3,3,1.0,3,64,28,17,10,0,3488,1120704
3,3,1.0,3,64,29,27,10,0,3693,1208384
3,3,1.0,3,64,30,20,0,0,3841,1260224
3,3,1.0,3,64,31,22,0,0,3985,1320704
3,3,1.0,3,64,32,16,0,0,4096,1355712
3,3,1.0,3,64,33,19,10,0,4218,1402176
3,3,1.0,3,64,34,10,0,0,4284,1418432
3,3,1.0,3,64,35,25,10,0,4467,1494848
3,3,1.0,3,64,36,19,10,0,4596,1541952
3,3,1.0,3,64,37,30,0,0,4804,1647488
3,3,1.0,3,64,38,11,10,0,4865,1666304
3,3,1.0,3,64,39,16,0,0,4953,1700800
3,3,1.0,3,64,40,14,0,0,5043,1728832
3,3,1.0,3,64,41,14,0,0,5136,1757184
3,3,1.0,3,64,42,23,0,0,5284,1822464
3,3,1.0,3,64,43,24,0,0,5462,1893632
3,3,1.0,3,64,44,17,10,0,5581,1932480
3,3,1.0,3,64,45,12,0,0,5656,1954496
3,3,1.0,3,64,46,14,0,0,5755,1982720
3,3,1.0,3,64,47,20,0,0,5887,2034112
3,3,1.0,3,64,48,12,0,0,5964,2055808
3,3,1.0,3,64,49,9,10,0,6017,2069696
3,3,1.0,3,64,50,17,10,0,6114,2107968
3,3,1.0,3,64,51,17,10,0,6218,2147136
3,3,1.0,3,64,52,11,10,0,6287,2166144
3,3,1.0,3,64,53,15,10,0,6371,2197632
3,3,1.0,3,64,54,21,10,0,6521,2253632
3,3,1.0,3,64,55,19,10,0,6648,2300416
3,3,1.0,3,64,56,29,0,0,6859,2400192
3,3,1.0,3,64,57,18,0,0,6967,2442496
3,3,1.0,3,64,58,21,0,0,7108,2498496
3,3,1.0,3,64,59,10,0,0,7182,2514752
3,3,1.0,3,64,60,17,0,0,7297,2553920
3,3,1.0,3,64,61,19,10,0,7424,2601152
3,3,1.0,3,64,62,16,0,0,7526,2636096
3,3,1.0,3,64,63,18,0,0,7652,2679808
3,3,1.0,3,64,64,19,10,0,7767,2726336
3,3,1.0,3,64,65,31,10,0,7977,2838336
3,3,1.0,3,64,66,35,10,0,8238,2978176
3,3,1.0,3,64,67,9,10,0,8281,2991936
3,3,1.0,3,64,68,13,10,0,8351,3016512
3,3,1.0,3,64,69,13,10,0,8433,3041536
3,3,1.0,3,64,70,21,10,0,8579,3098240
3,3,1.0,3,64,71,17,10,0,8677,3137216
3,3,1.0,3,64,72,25,10,0,8845,3213120
3,3,1.0,3,64,73,11,10,0,8903,3232192
3,3,1.0,3,64,74,13,10,0,8992,3257408
3,3,1.0,3,64,75,15,10,0,9077,3288512
3,3,1.0,3,64,76,14,0,0,9160,3315840
3,3,1.0,3,64,77,17,10,0,9272,3355008
3,3,1.0,3,64,78,11,10,0,9330,3374208
3,3,1.0,3,64,79,13,10,0,9411,3399232
3,3,1.0,3,64,80,15,10,0,9503,3431104
3,3,1.0,3,64,81,21,0,0,9625,3487232
3,3,1.0,3,64,82,16,0,0,9717,3522368
3,3,1.0,3,64,83,19,10,0,9833,3569152
3,3,1.0,3,64,84,13,10,0,9910,3594304
3,3,1.0,3,64,85,9,0,0,9960,3608704
3,3,1.0,3,64,86,13,10,0,10041,3633664
3,3,1.0,3,64,87,17,0,0,10164,3672576
3,3,1.0,3,64,88,11,10,0,10229,3691648
3,3,1.0,3,64,89,16,0,0,10334,3727104
3,3,1.0,3,64,90,13,0,0,10413,3752064
3,3,1.0,3,64,91,11,10,0,10477,3771008
3,3,1.0,3,64,92,14,0,0,10560,3799552
3,3,1.0,3,64,93,17,10,0,10672,3838784
3,3,1.0,3,64,94,17,10,0,10780,3878208
3,3,1.0,3,64,95,22,0,0,10919,3939200
3,3,1.0,3,64,96,10,0,0,10966,3955456
3,3,1.0,3,64,97,15,10,0,11046,3986496
3,3,1.0,3,64,98,17,10,0,11168,4025664
3,3,1.0,3,64,99,12,0,0,11249,4047616
3,5,1.0,3,1,0,9,0,0,117,254
3,5,1.0,3,1,1,13,10,0,288,711
3,5,1.0,3,1,2,15,10,0,490,1283
3,5,1.0,3,1,3,14,0,0,667,1788
3,5,1.0,3,1,4,19,10,0,898,2606
3,5,1.0,3,1,5,23,10,0,1169,3731
3,5,1.0,3,1,6,11,0,0,1318,4086
3,5,1.0,3,1,7,21,10,0,1607,5080
3,5,1.0,3,1,8,25,10,0,1922,6402
3,5,1.0,3,1,9,16,0,0,2125,7027
3,5,1.0,3,1,10,15,0,0,2323,7608
3,5,1.0,3,1,11,18,0,0,2553,8374
3,5,1.0,3,1,12,9,10,0,2666,8632
3,5,1.0,3,1,13,14,0,0,2848,9141
3,5,1.0,3,1,14,26,0,0,3159,10538
3,5,1.0,3,1,15,17,10,0,3360,11232
3,5,1.0,3,1,16,23,10,0,3660,12384
3,5,1.0,3,1,17,23,10,0,3937,13524
3,5,1.0,3,1,18,16,0,0,4137,14157
3,5,1.0,3,1,19,11,10,0,4278,14511
3,5,1.0,3,1,20,16,0,0,4452,15120
3,5,1.0,3,1,21,15,0,0,4634,15684
3,5,1.0,3,1,22,25,10,0,4976,17023
3,5,1.0,3,1,23,23,10,0,5264,18159
3,5,1.0,3,1,24,18,0,10,5477,18906
3,5,1.0,3,1,25,26,0,0,5811,20318
3,5,1.0,3,1,26,21,10,0,6051,21284
3,5,1.0,3,1,27,18,0,0,6269,22041
3,5,1.0,3,1,28,28,0,0,6614,23641
3,5,1.0,3,1,29,17,0,0,6798,24319
3,5,1.0,3,1,30,30,0,0,7161,26114
3,5,1.0,3,1,31,31,10,0,7530,28016
3,5,1.0,3,1,32,19,10,0,7739,28829
3,5,1.0,3,1,33,19,10,0,7979,29665
3,5,1.0,3,1,34,13,10,0,8139,30125
3,5,1.0,3,1,35,16,0,0,8335,30759
3,5,1.0,3,1,36,21,10,0,8540,31700
3,5,1.0,3,1,37,13,0,0,8694,32154
3,5,1.0,3,1,38,16,0,0,8868,32766
3,5,1.0,3,1,39,25,10,0,9165,34074
3,5,1.0,3,1,40,25,0,0,9478,35395
3,5,1.0,3,1,41,15,10,0,9661,35965
3,5,1.0,3,1,42,12,0,0,9807,36373
3,5,1.0,3,1,43,15,10,0,9995,36950
3,5,1.0,3,1,44,18,0,0,10216,37718
3,5,1.0,3,1,45,12,0,0,10366,38119
3,5,1.0,3,1,46,12,0,0,10511,38520
3,5,1.0,3,1,47,9,10,0,10607,38779
3,5,1.0,3,1,48,13,10,0,10764,39233
3,5,1.0,3,1,49,16,0,0,10963,39865
3,5,1.0,3,1,50,22,0,10,11219,40914
3,5,1.0,3,1,51,9,10,0,11325,41178
3,5,1.0,3,1,52,29,10,0,11678,42874
3,5,1.0,3,1,53,21,10,0,11921,43840
3,5,1.0,3,1,54,12,0,0,12066,44250
3,5,1.0,3,1,55,9,10,0,12173,44517
3,5,1.0,3,1,56,31,10,0,12479,46361
3,5,1.0,3,1,57,20,0,0,12692,47251
3,5,1.0,3,1,58,17,10,0,12891,47948
3,5,1.0,3,1,59,20,0,0,13125,48846
3,5,1.0,3,1,60,18,0,0,13327,49601
3,5,1.0,3,1,61,23,0,0,13604,50743
3,5,1.0,3,1,62,13,10,0,13752,51202
3,5,1.0,3,1,63,12,0,0,13880,51598
3,5,1.0,3,1,64,19,10,0,14102,52423
3,5,1.0,3,1,65,22,0,0,14361,53486
3,5,1.0,3,1,66,21,0,0,14624,54478
3,5,1.0,3,1,67,13,10,0,14779,54934
3,5,1.0,3,1,68,13,10,0,14910,55376
3,5,1.0,3,1,69,18,0,0,15136,56145
3,5,1.0,3,1,70,12,0,0,15261,56525
3,5,1.0,3,1,71,9,10,0,15356,56786
3,5,1.0,3,1,72,27,10,0,15679,58288
3,5,1.0,3,1,73,11,10,0,15812,58643
3,5,1.0,3,1,74,15,0,0,15990,59209
3,5,1.0,3,1,75,25,0,0,16284,60517
3,5,1.0,3,1,76,23,10,0,16582,61673
3,5,1.0,3,1,77,18,0,0,16780,62417
3,5,1.0,3,1,78,10,0,0,16889,62720
3,5,1.0,3,1,79,27,10,0,17198,64212
3,5,1.0,3,1,80,26,0,0,17493,65595
3,5,1.0,3,1,81,13,10,0,17655,66056
3,5,1.0,3,1,82,17,10,0,17853,66743
3,5,1.0,3,1,83,25,10,0,18131,68046
3,5,1.0,3,1,84,28,0,0,18432,69608
3,5,1.0,3,1,85,25,10,0,18754,70935
3,5,1.0,3,1,86,22,0,0,19013,71991
3,5,1.0,3,1,87,21,10,0,19231,72968
3,5,1.0,3,1,88,24,0,0,19479,74170
3,5,1.0,3,1,89,24,0,10,19761,75391
3,5,1.0,3,1,90,13,10,0,19906,75845
3,5,1.0,3,1,91,29,10,0,20269,77554
3,5,1.0,3,1,92,13,10,0,20411,78004
3,5,1.0,3,1,93,19,10,0,20629,78832
3,5,1.0,3,1,94,16,0,0,20810,79465
3,5,1.0,3,1,95,20,0,0,21058,80384
3,5,1.0,3,1,96,34,0,0,21471,82635
3,5,1.0,3,1,97,13,10,0,21619,83092
3,5,1.0,3,1,98,28,0,0,21963,84708
3,5,1.0,3,1,99,18,0,0,22181,85476
3,5,1.0,3,16,0,19,10,0,262,13472
3,5,1.0,3,16,1,29,10,0,596,40272
3,5,1.0,3,16,2,21,0,0,857,55856
3,5,1.0,3,16,3,15,10,0,1054,64976
3,5,1.0,3,16,4,12,0,0,1204,71312
3,5,1.0,3,16,5,19,10,0,1432,84384
3,5,1.0,3,16,6,21,0,0,1665,99472
3,5,1.0,3,16,7,34,0,0,2079,135392
3,5,1.0,3,16,8,13,10,0,2247,142688
3,5,1.0,3,16,9,30,0,0,2638,171696
3,5,1.0,3,16,10,21,10,0,2906,187456
3,5,1.0,3,16,11,9,10,0,3013,191552
3,5,1.0,3,16,12,24,0,0,3319,211216
3,5,1.0,3,16,13,9,10,0,3435,215488
3,5,1.0,3,16,14,14,0,10,3603,223568
3,5,1.0,3,16,15,18,0,0,3827,235680
3,5,1.0,3,16,16,32,0,0,4229,268000
3,5,1.0,3,16,17,19,10,0,4474,281328
3,5,1.0,3,16,18,14,0,0,4662,289568
3,5,1.0,3,16,19,17,10,0,4885,300800
3,5,1.0,3,16,20,22,0,0,5138,317584
3,5,1.0,3,16,21,25,10,0,5457,338784
3,5,1.0,3,16,22,11,0,0,5590,344448
3,5,1.0,3,16,23,26,0,0,5890,366624
3,5,1.0,3,16,24,22,0,0,6154,383552
3,5,1.0,3,16,25,11,10,0,6282,389152
3,5,1.0,3,16,26,18,0,0,6503,401328
3,5,1.0,3,16,27,23,10,0,6796,419584
3,5,1.0,3,16,28,38,0,0,7208,462752
3,5,1.0,3,16,29,13,0,0,7371,470016
3,5,1.0,3,16,30,12,0,0,7530,476560
3,5,1.0,3,16,31,28,0,0,7897,502368
3,5,1.0,3,16,32,27,10,0,8216,526192
3,5,1.0,3,16,33,21,10,0,8471,541840
3,5,1.0,3,16,34,12,0,0,8623,548336
3,5,1.0,3,16,35,22,0,0,8882,565088
3,5,1.0,3,16,36,29,10,0,9241,592160
3,5,1.0,3,16,37,24,0,0,9487,611168
3,5,1.0,3,16,38,15,10,0,9677,620384
3,5,1.0,3,16,39,16,0,10,9857,630304
3,5,1.0,3,16,40,16,0,0,10061,640528
3,5,1.0,3,16,41,21,0,0,10316,656112
3,5,1.0,3,16,42,19,10,0,10548,669392
3,5,1.0,3,16,43,18,0,0,10772,681520
3,5,1.0,3,16,44,10,0,0,10890,686368
3,5,1.0,3,16,45,11,0,0,11024,692112
3,5,1.0,3,16,46,29,10,0,11357,719104
3,5,1.0,3,16,47,25,10,0,11651,739984
3,5,1.0,3,16,48,13,10,0,11804,747264
3,5,1.0,3,16,49,13,0,0,11957,754592
3,5,1.0,3,16,50,12,0,0,12102,761024
3,5,1.0,3,16,51,22,0,0,12391,778336
3,5,1.0,3,16,52,14,0,0,12560,786544
3,5,1.0,3,16,53,14,0,0,12713,794464
3,5,1.0,3,16,54,17,10,0,12920,805616
3,5,1.0,3,16,55,21,10,0,13178,821328
3,5,1.0,3,16,56,30,0,0,13521,849888
3,5,1.0,3,16,57,13,10,0,13667,857168
3,5,1.0,3,16,58,17,10,0,13855,867984
3,5,1.0,3,16,59,30,0,0,14165,896048
3,5,1.0,3,16,60,15,10,0,14338,905072
3,5,1.0,3,16,61,27,10,0,14700,929552
3,5,1.0,3,16,62,24,0,0,14962,948720
3,5,1.0,3,16,63,33,10,0,15348,982608
3,5,1.0,3,16,64,31,10,0,15670,1012288
3,5,1.0,3,16,65,15,10,0,15858,1021488
3,5,1.0,3,16,66,14,0,0,16019,1029680
3,5,1.0,3,16,67,14,0,0,16178,1037808
3,5,1.0,3,16,68,17,10,0,16389,1049136
3,5,1.0,3,16,69,14,0,0,16553,1057312
3,5,1.0,3,16,70,15,10,0,16731,1066352
3,5,1.0,3,16,71,17,0,0,16886,1076896
3,5,1.0,3,16,72,17,10,0,17089,1088064
3,5,1.0,3,16,73,18,0,0,17318,1100464
3,5,1.0,3,16,74,22,0,0,17565,1117040
3,5,1.0,3,16,75,9,10,0,17674,1121248
3,5,1.0,3,16,76,13,0,0,17835,1128560
3,5,1.0,3,16,77,11,10,0,17966,1134192
3,5,1.0,3,16,78,28,0,0,18297,1159696
3,5,1.0,3,16,79,18,0,0,18509,1171824
3,5,1.0,3,16,80,18,0,0,18746,1184256
3,5,1.0,3,16,81,11,10,0,18882,1190032
3,5,1.0,3,16,82,13,10,0,19041,1197408
3,5,1.0,3,16,83,13,10,0,19189,1204672
3,5,1.0,3,16,84,14,0,0,19364,1212944
3,5,1.0,3,16,85,18,0,0,19572,1225216
3,5,1.0,3,16,86,33,10,0,19974,1259312
3,5,1.0,3,16,87,12,0,0,20112,1265760
3,5,1.0,3,16,88,19,10,0,20340,1279120
3,5,1.0,3,16,89,19,0,0,20549,1292160
3,5,1.0,3,16,90,15,10,0,20735,1301360
3,5,1.0,3,16,91,20,0,0,20980,1315968
3,5,1.0,3,16,92,18,0,0,21183,1327984
3,5,1.0,3,16,93,17,0,0,21366,1338832
3,5,1.0,3,16,94,27,10,0,21678,1362800
3,5,1.0,3,16,95,21,10,0,21917,1378432
3,5,1.0,3,16,96,13,10,0,22070,1385840
3,5,1.0,3,16,97,14,0,0,22236,1394064
3,5,1.0,3,16,98,18,0,0,22424,1406096
3,5,1.0,3,16,99,25,10,0,22723,1427248
3,5,1.0,3,64,0,25,10,0,283,81984
3,5,1.0,3,64,1,21,10,0,556,144704
3,5,1.0,3,64,2,21,10,0,848,208832
3,5,1.0,3,64,3,28,0,0,1205,311104
3,5,1.0,3,64,4,20,0,0,1461,369024
3,5,1.0,3,64,5,17,10,0,1681,413696
3,5,1.0,3,64,6,25,0,0,1995,498048
3,5,1.0,3,64,7,17,10,0,2194,541760
3,5,1.0,3,64,8,13,10,0,2366,570880
3,5,1.0,3,64,9,16,0,0,2565,611008
3,5,1.0,3,64,10,28,0,0,2897,712704
3,5,1.0,3,64,11,17,10,0,3088,756672
3,5,1.0,3,64,12,19,10,0,3286,807680
3,5,1.0,3,64,13,12,0,0,3436,833408
3,5,1.0,3,64,14,35,0,0,3862,983552
3,5,1.0,3,64,15,15,10,0,4044,1019712
3,5,1.0,3,64,16,15,10,0,4236,1056320
3,5,1.0,3,64,17,28,0,0,4578,1158272
3,5,1.0,3,64,18,16,0,0,4764,1197696
3,5,1.0,3,64,19,11,10,0,4905,1220672
3,5,1.0,3,64,20,13,10,0,5061,1249536
3,5,1.0,3,64,21,25,10,0,5391,1334592
3,5,1.0,3,64,22,12,0,0,5540,1360576
3,5,1.0,3,64,23,16,0,0,5704,1399488
3,5,1.0,3,64,24,29,10,0,6088,1509632
3,5,1.0,3,64,25,29,10,0,6434,1617792
3,5,1.0,3,64,26,25,10,0,6696,1700352
3,5,1.0,3,64,27,13,10,0,6848,1730112
3,5,1.0,3,64,28,15,10,0,7040,1766976
3,5,1.0,3,64,29,16,0,0,7245,1807872
3,5,1.0,3,64,30,22,0,0,7488,1873792
3,5,1.0,3,64,31,21,10,0,7742,1936640
3,5,1.0,3,64,32,13,10,0,7909,1965888
3,5,1.0,3,64,33,22,0,0,8184,2033984
3,5,1.0,3,64,34,19,10,0,8419,2087872
3,5,1.0,3,64,35,15,10,0,8604,2124480
3,5,1.0,3,64,36,24,0,0,8922,2204480
3,5,1.0,3,64,37,10,0,0,9031,2223744
3,5,1.0,3,64,38,25,10,0,9330,2308224
3,5,1.0,3,64,39,9,10,0,9433,2325376
3,5,1.0,3,64,40,13,10,0,9578,2354368
3,5,1.0,3,64,41,24,0,0,9853,2432256
3,5,1.0,3,64,42,13,10,0,9996,2461184
3,5,1.0,3,64,43,14,0,0,10155,2493632
3,5,1.0,3,64,44,13,0,0,10304,2522752
3,5,1.0,3,64,45,18,0,0,10497,2570432
3,5,1.0,3,64,46,23,10,0,10733,2641600
3,5,1.0,3,64,47,12,0,0,10873,2667456
3,5,1.0,3,64,48,21,10,0,11114,2729920
3,5,1.0,3,64,49,11,10,0,11241,2752768
3,5,1.0,3,64,50,17,10,0,11448,2797504
3,5,1.0,3,64,51,14,0,0,11621,2830784
3,5,1.0,3,64,52,16,0,0,11811,2871360
3,5,1.0,3,64,53,24,0,0,12073,2948800
3,5,1.0,3,64,54,18,0,0,12297,2997952
3,5,1.0,3,64,55,11,10,0,12418,3020800
3,5,1.0,3,64,56,20,0,0,12645,3077888
3,5,1.0,3,64,57,15,10,0,12827,3114304
3,5,1.0,3,64,58,15,10,0,12994,3149888
3,5,1.0,3,64,59,28,0,0,13334,3251648
3,5,1.0,3,64,60,23,10,0,13622,3325696
3,5,1.0,3,64,61,17,10,0,13824,3369920
3,5,1.0,3,64,62,24,0,0,14120,3449216
3,5,1.0,3,64,63,14,0,0,14272,3481664
3,5,1.0,3,64,64,23,10,0,14545,3555008
3,5,1.0,3,64,65,16,0,0,14731,3595264
3,5,1.0,3,64,66,17,10,0,14933,3639616
3,5,1.0,3,64,67,25,0,0,15239,3724416
3,5,1.0,3,64,68,15,10,0,15408,3760512
3,5,1.0,3,64,69,21,10,0,15644,3822400
3,5,1.0,3,64,70,31,10,0,16047,3945728
3,5,1.0,3,64,71,26,0,0,16356,4035648
3,5,1.0,3,64,72,14,0,0,16529,4068800
3,5,1.0,3,64,73,18,0,0,16754,4118272
3,5,1.0,3,64,74,16,0,0,16942,4159296
3,5,1.0,3,64,75,23,10,0,17198,4230976
3,5,1.0,3,64,76,18,0,0,17414,4280064
3,5,1.0,3,64,77,25,10,0,17700,4363648
3,5,1.0,3,64,78,11,10,0,17818,4386176
3,5,1.0,3,64,79,16,0,0,17986,4425600
3,5,1.0,3,64,80,19,10,0,18199,4479040
3,5,1.0,3,64,81,19,0,0,18429,4532608
3,5,1.0,3,64,82,20,0,0,18669,4590336
3,5,1.0,3,64,83,19,10,0,18868,4642944
3,5,1.0,3,64,84,26,0,0,19181,4733248
3,5,1.0,3,64,85,18,0,0,19403,4782336
3,5,1.0,3,64,86,16,0,0,19580,4822400
3,5,1.0,3,64,87,18,0,0,19809,4871680
3,5,1.0,3,64,88,15,10,0,19972,4907392
3,5,1.0,3,64,89,21,10,0,20242,4971648
3,5,1.0,3,64,90,14,0,0,20415,5004480
3,5,1.0,3,64,91,13,10,0,20547,5032512
3,5,1.0,3,64,92,23,10,0,20833,5106176
3,5,1.0,3,64,93,16,0,0,21028,5146752
3,5,1.0,3,64,94,16,0,0,21227,5187712
3,5,1.0,3,64,95,17,10,0,21405,5231104
3,5,1.0,3,64,96,31,10,0,21779,5353600
3,5,1.0,3,64,97,12,0,0,21920,5379520
3,5,1.0,3,64,98,21,10,0,22173,5441920
3,5,1.0,3,64,99,25,0,0,22485,5526592
4,1,1.0,3,1,0,35,17,0,105,2003
4,1,1.0,3,1,1,37,17,0,216,4226
4,1,1.0,3,1,2,53,17,0,375,8684
4,1,1.0,3,1,3,43,0,0,503,11660
4,1,1.0,3,1,4,38,0,0,615,14008
4,1,1.0,3,1,5,45,17,0,749,17261
4,1,1.0,3,1,6,39,17,0,864,19731
4,1,1.0,3,1,7,45,0,0,999,22987
4,1,1.0,3,1,8,33,17,0,1098,24782
4,1,1.0,3,1,9,27,17,0,1179,26005
4,1,1.0,3,1,10,50,0,0,1329,29990
4,1,1.0,3,1,11,49,17,0,1475,33828
4,1,1.0,3,1,12,31,17,0,1568,35417
4,1,1.0,3,1,13,51,17,0,1719,39569
4,1,1.0,3,1,14,45,17,0,1854,42819
4,1,1.0,3,1,15,46,0,0,1991,46214
4,1,1.0,3,1,16,58,0,0,2165,51540
4,1,1.0,3,1,17,47,17,0,2306,55086
4,1,1.0,3,1,18,50,0,0,2456,59074
4,1,1.0,3,1,19,53,0,0,2615,63544
4,1,1.0,3,1,20,17,17,0,2666,64064
4,1,1.0,3,1,21,54,0,17,2826,68696
4,1,1.0,3,1,22,34,0,0,2927,70597
4,1,1.0,3,1,23,29,0,0,3013,72005
4,1,1.0,3,1,24,50,0,0,3162,75997
4,1,1.0,3,1,25,21,17,0,3224,76762
4,1,1.0,3,1,26,17,0,0,3275,77284
4,1,1.0,3,1,27,38,0,0,3389,79630
4,1,1.0,3,1,28,38,0,0,3503,81983
4,1,1.0,3,1,29,41,0,0,3625,84707
4,1,1.0,3,1,30,37,17,0,3734,86939
4,1,1.0,3,1,31,40,0,0,3854,89533
4,1,1.0,3,1,32,39,17,0,3971,92008
4,1,1.0,3,1,33,28,0,17,4054,93323
4,1,1.0,3,1,34,45,17,0,4188,96586
4,1,1.0,3,1,35,43,17,0,4317,99567
4,1,1.0,3,1,36,25,17,0,4392,100632
4,1,1.0,3,1,37,29,17,0,4479,102040
4,1,1.0,3,1,38,57,17,0,4650,107185
4,1,1.0,3,1,39,43,17,0,4779,110173
4,1,1.0,3,1,40,57,17,0,4950,115322
4,1,1.0,3,1,41,49,17,0,5097,119162
4,1,1.0,3,1,42,47,17,0,5238,122703
4,1,1.0,3,1,43,43,17,0,5367,125689
4,1,1.0,3,1,44,47,17,0,5507,129235
4,1,1.0,3,1,45,31,17,0,5600,130830
4,1,1.0,3,1,46,51,17,0,5752,134985
4,1,1.0,3,1,47,25,17,0,5827,136051
4,1,1.0,3,1,48,51,0,0,5979,140205
4,1,1.0,3,1,49,40,0,0,6099,142805
4,1,1.0,3,1,50,44,0,0,6231,145923
4,1,1.0,3,1,51,30,0,0,6321,147427
4,1,1.0,3,1,52,51,17,0,6474,151575
4,1,1.0,3,1,53,43,17,0,6603,154556
4,1,1.0,3,1,54,25,17,0,6678,155620
4,1,1.0,3,1,55,21,0,0,6741,156389
4,1,1.0,3,1,56,39,0,0,6857,158866
4,1,1.0,3,1,57,50,0,0,7007,162860
4,1,1.0,3,1,58,59,17,0,7184,168374
4,1,1.0,3,1,59,50,0,0,7331,172380
4,1,1.0,3,1,60,44,0,0,7461,175499
4,1,1.0,3,1,61,38,0,0,7573,177862
4,1,1.0,3,1,62,34,0,0,7675,179766
4,1,1.0,3,1,63,48,0,17,7818,183456
4,1,1.0,3,1,64,30,0,0,7908,184953
4,1,1.0,3,1,65,34,0,0,8008,186858
4,1,1.0,3,1,66,29,17,0,8095,188269
4,1,1.0,3,1,67,43,17,0,8224,191255
4,1,1.0,3,1,68,51,17,0,8377,195402
4,1,1.0,3,1,69,54,0,0,8538,200040
4,1,1.0,3,1,70,37,17,0,8649,202280
4,1,1.0,3,1,71,47,17,0,8789,205822
4,1,1.0,3,1,72,50,0,0,8939,209819
4,1,1.0,3,1,73,45,0,0,9071,213075
4,1,1.0,3,1,74,37,17,0,9182,215312
4,1,1.0,3,1,75,44,0,0,9314,218434
4,1,1.0,3,1,76,50,0,0,9464,222433
4,1,1.0,3,1,77,53,17,0,9623,226909
4,1,1.0,3,1,78,54,0,17,9784,231554
4,1,1.0,3,1,79,32,0,0,9880,233254
4,1,1.0,3,1,80,47,17,0,10021,236799
4,1,1.0,3,1,81,39,17,0,10137,239277
4,1,1.0,3,1,82,51,0,0,10288,243433
4,1,1.0,3,1,83,50,0,0,10438,247433
4,1,1.0,3,1,84,23,17,0,10506,248342
4,1,1.0,3,1,85,28,0,0,10590,249663
4,1,1.0,3,1,86,37,17,0,10701,251898
4,1,1.0,3,1,87,39,17,0,10818,254368
4,1,1.0,3,1,88,53,17,0,10977,258831
4,1,1.0,3,1,89,33,17,0,11076,260632
4,1,1.0,3,1,90,31,0,0,11169,262229
4,1,1.0,3,1,91,47,17,0,11309,265777
4,1,1.0,3,1,92,56,0,17,11476,270752
4,1,1.0,3,1,93,35,17,0,11581,272761
4,1,1.0,3,1,94,34,0,0,11683,274661
4,1,1.0,3,1,95,40,0,0,11803,277258
4,1,1.0,3,1,96,53,0,0,11962,281727
4,1,1.0,3,1,97,45,0,0,12097,284987
4,1,1.0,3,1,98,34,0,0,12196,286887
4,1,1.0,3,1,99,47,17,0,12337,290426
4,1,1.0,3,16,0,38,0,0,115,37488
4,1,1.0,3,16,1,35,17,0,220,69504
4,1,1.0,3,16,2,37,17,0,331,105152
4,1,1.0,3,16,3,51,17,0,484,171488
4,1,1.0,3,16,4,38,0,0,598,209024
4,1,1.0,3,16,5,39,17,0,715,248464
4,1,1.0,3,16,6,41,17,0,838,291968
4,1,1.0,3,16,7,47,17,0,979,348560
4,1,1.0,3,16,8,37,17,0,1090,384224
4,1,1.0,3,16,9,47,17,0,1231,440832
4,1,1.0,3,16,10,35,17,0,1336,473040
4,1,1.0,3,16,11,28,0,0,1419,494080
4,1,1.0,3,16,12,43,17,0,1548,541728
4,1,1.0,3,16,13,47,17,0,1689,598336
4,1,1.0,3,16,14,57,17,0,1860,680832
4,1,1.0,3,16,15,37,17,0,1970,716640
4,1,1.0,3,16,16,26,0,0,2047,734960
4,1,1.0,3,16,17,35,17,0,2151,766992
4,1,1.0,3,16,18,55,17,0,2316,843760
4,1,1.0,3,16,19,39,17,0,2433,883280
4,1,1.0,3,16,20,31,17,0,2526,908784
4,1,1.0,3,16,21,33,17,0,2625,937520
4,1,1.0,3,16,22,40,0,0,2745,979104
4,1,1.0,3,16,23,42,0,0,2871,1024640
4,1,1.0,3,16,24,47,17,0,3012,1081232
4,1,1.0,3,16,25,49,17,0,3159,1142608
4,1,1.0,3,16,26,39,17,0,3276,1182176
4,1,1.0,3,16,27,41,17,0,3399,1225680
4,1,1.0,3,16,28,39,17,0,3515,1265248
4,1,1.0,3,16,29,23,17,0,3584,1279760
4,1,1.0,3,16,30,45,17,0,3718,1331920
4,1,1.0,3,16,31,47,17,0,3859,1388576
4,1,1.0,3,16,32,43,17,0,3987,1436384
4,1,1.0,3,16,33,49,17,0,4133,1497840
4,1,1.0,3,16,34,33,0,0,4232,1526576
4,1,1.0,3,16,35,52,0,0,4388,1595568
4,1,1.0,3,16,36,37,17,0,4498,1631280
4,1,1.0,3,16,37,47,17,0,4639,1687904
4,1,1.0,3,16,38,39,0,0,4754,1727456
4,1,1.0,3,16,39,39,17,0,4871,1767024
4,1,1.0,3,16,40,49,17,0,5018,1828448
4,1,1.0,3,16,41,49,17,0,5164,1889904
4,1,1.0,3,16,42,31,17,0,5257,1915408
4,1,1.0,3,16,43,21,17,0,5320,1927632
4,1,1.0,3,16,44,39,17,0,5437,1967168
4,1,1.0,3,16,45,36,0,0,5545,2001040
4,1,1.0,3,16,46,28,0,0,5629,2022080
4,1,1.0,3,16,47,36,0,0,5736,2055920
4,1,1.0,3,16,48,49,17,0,5883,2117328
4,1,1.0,3,16,49,31,17,0,5976,2142800
4,1,1.0,3,16,50,33,17,0,6075,2171616
