board_size,epsilon,trial_number,steps,reward_for_white_player,reward_for_black_player
4,1.0,15,26,0,17
4,1.0,16,42,0,17
4,1.0,17,33,17,0
4,1.0,18,32,0,17
4,1.0,19,32,0,0
4,1.0,20,41,17,0
4,1.0,21,43,0,0
4,1.0,22,37,0,0
4,1.0,23,42,0,17
4,1.0,24,51,17,0
4,1.0,25,28,0,0
4,1.0,26,25,0,0
4,1.0,27,28,0,0
4,1.0,28,45,17,0
4,1.0,29,39,17,0
4,1.0,30,31,17,0
4,1.0,31,62,0,17
4,1.0,32,38,0,0
4,1.0,33,44,0,17
4,1.0,34,32,0,17
4,1.0,35,44,0,0
4,1.0,36,31,17,0
4,1.0,37,33,0,0
4,1.0,38,38,0,17
4,1.0,39,28,0,17
4,1.0,40,33,17,0
4,1.0,41,32,0,17
4,1.0,42,44,0,0
4,1.0,43,39,0,0
4,1.0,44,47,0,0
4,1.0,45,38,0,0
4,1.0,46,23,17,0
4,1.0,47,37,0,0
4,1.0,48,37,17,0
4,1.0,49,40,0,17
4,1.0,50,42,0,17
4,1.0,51,34,0,0
4,1.0,52,42,0,17
4,1.0,53,34,0,0
4,1.0,54,29,0,0
4,1.0,55,31,17,0
4,1.0,56,34,0,0
4,1.0,57,46,0,17
4,1.0,58,50,0,17
4,1.0,59,46,0,0
4,1.0,60,48,0,17
4,1.0,61,38,0,0
4,1.0,62,41,0,0
4,1.0,63,40,0,0
4,1.0,64,29,17,0
4,1.0,65,40,0,17
4,1.0,66,25,17,0
4,1.0,67,37,17,0
4,1.0,68,58,0,17
4,1.0,69,35,0,0
4,1.0,70,45,0,0
4,1.0,71,39,17,0
4,1.0,72,29,0,0
4,1.0,73,29,17,0
4,1.0,74,63,17,0
4,1.0,75,33,17,0
4,1.0,76,60,0,0
4,1.0,77,36,0,0
4,1.0,78,23,17,0
4,1.0,79,55,0,0
4,1.0,80,27,17,0
4,1.0,81,53,0,0
4,1.0,82,48,0,0
4,1.0,83,30,0,0
4,1.0,84,60,0,0
4,1.0,85,31,17,0
4,1.0,86,35,17,0
4,1.0,87,56,0,17
4,1.0,88,44,0,0
4,1.0,89,40,0,17
4,1.0,90,28,0,0
4,1.0,91,28,0,17
4,1.0,92,53,0,0
4,1.0,93,29,17,0
4,1.0,94,35,17,0
4,1.0,95,26,0,0
4,1.0,96,39,0,0
4,1.0,97,45,0,0
4,1.0,98,50,0,0
4,1.0,99,44,0,0
