board_size,epsilon,trial_number,steps,reward_for_white_player,reward_for_black_player
3,1.0,124,17,10,0
3,1.0,125,27,10,0
3,1.0,126,13,10,0
3,1.0,127,17,0,0
3,1.0,128,30,0,10
3,1.0,129,19,10,0
3,1.0,130,15,10,0
3,1.0,131,17,0,0
3,1.0,132,26,0,10
3,1.0,133,17,10,0
3,1.0,134,13,0,0
3,1.0,135,28,0,0
3,1.0,136,34,0,0
3,1.0,137,18,0,10
3,1.0,138,17,10,0
3,1.0,139,32,0,10
3,1.0,140,25,0,0
3,1.0,141,15,0,0
3,1.0,142,12,0,0
3,1.0,143,22,0,0
3,1.0,144,13,0,0
3,1.0,145,13,10,0
3,1.0,146,28,0,10
3,1.0,147,18,0,0
3,1.0,148,27,10,0
3,1.0,149,22,0,0
3,1.0,150,24,0,0
3,1.0,151,20,0,10
3,1.0,152,18,0,10
3,1.0,153,25,10,0
3,1.0,154,29,10,0
3,1.0,155,12,0,10
3,1.0,156,19,0,0
3,1.0,157,18,0,0
3,1.0,158,37,10,0
3,1.0,159,27,10,0
3,1.0,160,14,0,10
3,1.0,161,12,0,0
3,1.0,162,15,10,0
3,1.0,163,26,0,0
3,1.0,164,27,0,0
3,1.0,165,20,0,0
3,1.0,166,33,0,0
3,1.0,167,14,0,0
3,1.0,168,23,0,0
3,1.0,169,20,0,10
3,1.0,170,10,0,0
3,1.0,171,19,10,0
3,1.0,172,9,0,0
3,1.0,173,28,0,0
3,1.0,174,25,0,0
3,1.0,175,20,0,0
3,1.0,176,14,0,10
3,1.0,177,21,0,0
3,1.0,178,21,10,0
3,1.0,179,17,0,0
3,1.0,180,33,10,0
3,1.0,181,21,0,0
3,1.0,182,15,0,0
3,1.0,183,14,0,10
3,1.0,184,24,0,10
3,1.0,185,21,0,0
3,1.0,186,24,0,10
3,1.0,187,26,0,10
3,1.0,188,19,0,0
3,1.0,189,23,10,0
3,1.0,190,22,0,10
3,1.0,191,21,10,0
3,1.0,192,17,0,0
3,1.0,193,11,0,0
3,1.0,194,31,10,0
3,1.0,195,14,0,10
3,1.0,196,16,0,0
3,1.0,197,24,0,10
3,1.0,198,16,0,0
3,1.0,199,14,0,10
3,1.0,200,21,0,0
3,1.0,201,20,0,10
3,1.0,202,22,0,0
3,1.0,203,13,10,0
3,1.0,204,27,0,0
3,1.0,205,15,0,0
3,1.0,206,22,0,0
3,1.0,207,13,10,0
3,1.0,208,29,10,0
3,1.0,209,12,0,0
3,1.0,210,18,0,10
3,1.0,211,15,10,0
3,1.0,212,24,0,0
3,1.0,213,20,0,10
3,1.0,214,27,10,0
3,1.0,215,14,0,10
3,1.0,216,14,0,10
3,1.0,217,38,0,0
3,1.0,218,21,0,0
3,1.0,219,15,10,0
3,1.0,220,32,0,0
3,1.0,221,20,0,0
3,1.0,222,20,0,0
3,1.0,223,17,0,0
3,1.0,224,14,0,10
3,1.0,225,25,10,0
3,1.0,226,13,10,0
3,1.0,227,20,0,0
3,1.0,228,21,0,0
3,1.0,229,22,0,10
3,1.0,230,23,0,0
3,1.0,231,11,0,0
3,1.0,232,18,0,10
3,1.0,233,16,0,10
3,1.0,234,20,0,10
3,1.0,235,15,10,0
3,1.0,236,19,10,0
3,1.0,237,12,0,0
3,1.0,238,24,0,0
3,1.0,239,15,10,0
3,1.0,240,19,10,0
3,1.0,241,18,0,10
3,1.0,242,20,0,0
3,1.0,243,17,0,0
3,1.0,244,14,0,10
3,1.0,245,24,0,0
3,1.0,246,16,0,10
3,1.0,247,15,10,0
3,1.0,248,27,0,0
3,1.0,249,14,0,0
3,1.0,250,11,0,0
3,1.0,251,29,10,0
3,1.0,252,18,0,10
3,1.0,253,20,0,10
3,1.0,254,11,10,0
3,1.0,255,19,0,0
3,1.0,256,21,10,0
3,1.0,257,10,0,0
3,1.0,258,11,10,0
3,1.0,259,20,0,0
3,1.0,260,19,0,0
3,1.0,261,18,0,0
3,1.0,262,20,0,0
3,1.0,263,22,0,10
3,1.0,264,22,0,10
3,1.0,265,33,10,0
3,1.0,266,13,0,0
3,1.0,267,21,10,0
3,1.0,268,16,0,10
3,1.0,269,25,10,0
3,1.0,270,18,0,0
3,1.0,271,36,0,10
3,1.0,272,24,0,0
3,1.0,273,24,0,0
3,1.0,274,26,0,10
3,1.0,275,27,10,0
3,1.0,276,17,0,0
3,1.0,277,10,0,0
3,1.0,278,25,10,0
3,1.0,279,18,0,0
3,1.0,280,14,0,10
3,1.0,281,24,0,0
3,1.0,282,28,0,0
3,1.0,283,23,0,0
3,1.0,284,21,0,0
3,1.0,285,19,0,0
3,1.0,286,27,0,0
3,1.0,287,13,10,0
3,1.0,288,20,0,0
3,1.0,289,22,0,0
3,1.0,290,24,0,0
3,1.0,291,16,0,0
3,1.0,292,25,0,0
3,1.0,293,17,0,0
3,1.0,294,15,10,0
3,1.0,295,11,0,0
3,1.0,296,31,10,0
3,1.0,297,15,0,0
3,1.0,298,17,0,0
3,1.0,299,13,10,0
3,1.0,300,19,0,0
3,1.0,301,18,0,0
3,1.0,302,23,10,0
3,1.0,303,19,10,0
3,1.0,304,14,0,0
3,1.0,305,15,0,0
3,1.0,306,12,0,0
3,1.0,307,21,10,0
3,1.0,308,13,10,0
3,1.0,309,22,0,10
3,1.0,310,20,0,10
3,1.0,311,20,0,10
3,1.0,312,18,0,10
3,1.0,313,15,10,0
3,1.0,314,13,0,0
3,1.0,315,12,0,0
3,1.0,316,18,0,10
3,1.0,317,20,0,10
3,1.0,318,11,10,0
3,1.0,319,43,10,0
3,1.0,320,15,0,0
3,1.0,321,16,0,10
3,1.0,322,12,0,10
3,1.0,323,21,0,0
3,1.0,324,33,0,0
3,1.0,325,19,10,0
3,1.0,326,12,0,0
3,1.0,327,13,0,0
3,1.0,328,20,0,10
3,1.0,329,23,10,0
3,1.0,330,22,0,0
3,1.0,331,13,10,0
3,1.0,332,17,0,0
3,1.0,333,19,0,0
3,1.0,334,23,10,0
3,1.0,335,10,0,0
3,1.0,336,17,10,0
3,1.0,337,13,0,0
3,1.0,338,14,0,0
3,1.0,339,21,10,0
3,1.0,340,20,0,10
3,1.0,341,11,10,0
3,1.0,342,28,0,0
3,1.0,343,19,10,0
3,1.0,344,22,0,10
3,1.0,345,16,0,0
3,1.0,346,23,0,0
3,1.0,347,15,10,0
3,1.0,348,25,0,0
3,1.0,349,12,0,0
3,1.0,350,9,0,0
3,1.0,351,20,0,10
3,1.0,352,24,0,0
3,1.0,353,16,0,0
3,1.0,354,23,0,0
3,1.0,355,23,0,0
3,1.0,356,24,0,10
3,1.0,357,18,0,0
3,1.0,358,20,0,0
3,1.0,359,12,0,10
3,1.0,360,21,10,0
3,1.0,361,33,10,0
3,1.0,362,22,0,0
3,1.0,363,15,10,0
3,1.0,364,24,0,0
3,1.0,365,18,0,0
3,1.0,366,11,10,0
3,1.0,367,19,10,0
3,1.0,368,20,0,0
3,1.0,369,12,0,0
3,1.0,370,21,0,0
3,1.0,371,23,10,0
3,1.0,372,30,0,10
3,1.0,373,15,10,0
3,1.0,374,19,10,0
3,1.0,375,12,0,10
3,1.0,376,19,0,0
3,1.0,377,16,0,0
3,1.0,378,17,0,0
3,1.0,379,13,0,0
3,1.0,380,16,0,0
3,1.0,381,21,10,0
3,1.0,382,22,0,0
3,1.0,383,10,0,10
3,1.0,384,21,10,0
3,1.0,385,14,0,0
3,1.0,386,29,10,0
3,1.0,387,10,0,0
3,1.0,388,39,0,0
3,1.0,389,24,0,10
3,1.0,390,27,0,0
3,1.0,391,37,10,0
3,1.0,392,22,0,10
3,1.0,393,19,0,0
3,1.0,394,33,0,0
3,1.0,395,30,0,10
3,1.0,396,27,0,0
3,1.0,397,14,0,10
3,1.0,398,17,0,0
3,1.0,399,16,0,10
3,1.0,400,17,10,0
3,1.0,401,18,0,10
3,1.0,402,20,0,0
3,1.0,403,16,0,0
3,1.0,404,23,0,0
3,1.0,405,20,0,10
3,1.0,406,19,0,0
3,1.0,407,27,10,0
3,1.0,408,14,0,0
3,1.0,409,14,0,0
3,1.0,410,19,10,0
3,1.0,411,17,0,0
3,1.0,412,14,0,10
3,1.0,413,21,10,0
3,1.0,414,15,10,0
3,1.0,415,22,0,0
3,1.0,416,16,0,10
3,1.0,417,13,0,0
3,1.0,418,15,10,0
3,1.0,419,12,0,0
3,1.0,420,21,0,0
3,1.0,421,18,0,0
3,1.0,422,27,10,0
3,1.0,423,24,0,10
3,1.0,424,17,10,0
3,1.0,425,16,0,0
3,1.0,426,12,0,10
3,1.0,427,15,10,0
3,1.0,428,23,0,0
3,1.0,429,15,10,0
3,1.0,430,28,0,10
3,1.0,431,20,0,10
3,1.0,432,31,0,0
3,1.0,433,15,0,0
3,1.0,434,19,10,0
3,1.0,435,14,0,0
3,1.0,436,15,0,0
3,1.0,437,37,0,0
3,1.0,438,17,10,0
3,1.0,439,17,0,0
3,1.0,440,16,0,0
3,1.0,441,13,10,0
3,1.0,442,14,0,0
3,1.0,443,20,0,0
3,1.0,444,15,10,0
3,1.0,445,14,0,0
3,1.0,446,31,0,0
3,1.0,447,22,0,0
3,1.0,448,19,0,0
3,1.0,449,18,0,10
3,1.0,450,21,0,0
3,1.0,451,26,0,10
3,1.0,452,23,0,0
3,1.0,453,14,0,0
3,1.0,454,16,0,0
3,1.0,455,14,0,10
3,1.0,456,23,0,0
3,1.0,457,17,10,0
3,1.0,458,14,0,10
3,1.0,459,26,0,0
3,1.0,460,17,0,0
3,1.0,461,14,0,0
3,1.0,462,16,0,10
3,1.0,463,18,0,0
3,1.0,464,16,0,0
3,1.0,465,15,0,0
3,1.0,466,21,10,0
3,1.0,467,40,0,0
3,1.0,468,23,0,0
3,1.0,469,9,0,0
3,1.0,470,21,0,0
3,1.0,471,22,0,10
3,1.0,472,21,0,0
3,1.0,473,26,0,0
3,1.0,474,9,10,0
3,1.0,475,21,10,0
3,1.0,476,19,0,0
3,1.0,477,26,0,0
3,1.0,478,18,0,10
3,1.0,479,18,0,10
3,1.0,480,22,0,10
3,1.0,481,13,0,0
3,1.0,482,20,0,0
3,1.0,483,27,0,0
3,1.0,484,21,0,0
3,1.0,485,12,0,10
3,1.0,486,19,10,0
3,1.0,487,13,0,0
3,1.0,488,21,0,0
3,1.0,489,24,0,10
3,1.0,490,27,10,0
3,1.0,491,38,0,0
3,1.0,492,26,0,10
3,1.0,493,24,0,10
3,1.0,494,19,0,0
3,1.0,495,34,0,0
3,1.0,496,19,10,0
3,1.0,497,18,0,10
3,1.0,498,19,0,0
3,1.0,499,33,10,0
3,1.0,500,16,0,0
3,1.0,501,17,0,0
3,1.0,502,13,0,0
3,1.0,503,14,0,0
3,1.0,504,27,0,0
3,1.0,505,26,0,0
3,1.0,506,26,0,0
3,1.0,507,21,0,0
3,1.0,508,19,10,0
3,1.0,509,19,0,0
3,1.0,510,18,0,0
3,1.0,511,20,0,0
3,1.0,512,18,0,0
3,1.0,513,19,0,0
3,1.0,514,38,0,0
3,1.0,515,21,0,0
3,1.0,516,20,0,10
3,1.0,517,28,0,0
3,1.0,518,22,0,0
3,1.0,519,14,0,0
3,1.0,520,15,0,0
3,1.0,521,20,0,10
3,1.0,522,17,10,0
3,1.0,523,17,0,0
3,1.0,524,21,10,0
3,1.0,525,33,0,0
3,1.0,526,11,10,0
3,1.0,527,19,0,0
3,1.0,528,16,0,0
3,1.0,529,14,0,0
3,1.0,530,23,0,0
3,1.0,531,20,0,10
3,1.0,532,14,0,10
3,1.0,533,17,10,0
3,1.0,534,20,0,10
3,1.0,535,20,0,0
3,1.0,536,16,0,10
3,1.0,537,21,10,0
3,1.0,538,23,10,0
3,1.0,539,13,10,0
3,1.0,540,24,0,0
3,1.0,541,15,10,0
3,1.0,542,16,0,10
3,1.0,543,26,0,0
3,1.0,544,14,0,10
3,1.0,545,17,10,0
3,1.0,546,14,0,0
3,1.0,547,15,0,0
3,1.0,548,14,0,0
3,1.0,549,22,0,10
3,1.0,550,23,0,0
3,1.0,551,23,0,0
3,1.0,552,12,0,0
3,1.0,553,14,0,0
3,1.0,554,25,10,0
3,1.0,555,11,0,0
3,1.0,556,29,10,0
3,1.0,557,12,0,0
3,1.0,558,16,0,0
3,1.0,559,20,0,0
3,1.0,560,30,0,10
3,1.0,561,16,0,10
3,1.0,562,10,0,0
3,1.0,563,36,0,0
3,1.0,564,26,0,10
3,1.0,565,23,10,0
3,1.0,566,16,0,0
3,1.0,567,14,0,0
3,1.0,568,16,0,0
3,1.0,569,17,0,0
3,1.0,570,21,10,0
3,1.0,571,25,10,0
3,1.0,572,19,0,0
3,1.0,573,15,10,0
3,1.0,574,21,0,0
3,1.0,575,16,0,10
3,1.0,576,26,0,0
3,1.0,577,15,10,0
3,1.0,578,12,0,0
3,1.0,579,31,10,0
3,1.0,580,19,0,0
3,1.0,581,20,0,0
3,1.0,582,16,0,0
3,1.0,583,21,10,0
3,1.0,584,27,0,0
3,1.0,585,18,0,0
3,1.0,586,14,0,10
3,1.0,587,19,10,0
3,1.0,588,18,0,0
3,1.0,589,13,10,0
3,1.0,590,39,0,0
3,1.0,591,11,0,0
3,1.0,592,20,0,10
3,1.0,593,12,0,10
3,1.0,594,19,10,0
3,1.0,595,22,0,0
3,1.0,596,22,0,0
3,1.0,597,11,10,0
3,1.0,598,17,0,0
3,1.0,599,34,0,0
3,1.0,600,11,0,0
3,1.0,601,16,0,0
3,1.0,602,28,0,10
3,1.0,603,20,0,0
3,1.0,604,28,0,10
3,1.0,605,12,0,0
3,1.0,606,23,0,0
3,1.0,607,18,0,0
3,1.0,608,14,0,0
3,1.0,609,12,0,10
3,1.0,610,23,0,0
3,1.0,611,11,10,0
3,1.0,612,32,0,0
3,1.0,613,31,10,0
3,1.0,614,15,10,0
3,1.0,615,13,0,0
3,1.0,616,26,0,0
3,1.0,617,13,0,0
3,1.0,618,10,0,0
3,1.0,619,18,0,0
3,1.0,620,11,0,0
3,1.0,621,14,0,0
3,1.0,622,18,0,10
3,1.0,623,14,0,10
3,1.0,624,37,0,0
3,1.0,625,16,0,10
3,1.0,626,25,0,0
3,1.0,627,12,0,0
3,1.0,628,26,0,10
3,1.0,629,18,0,0
3,1.0,630,21,10,0
3,1.0,631,17,10,0
3,1.0,632,24,0,0
3,1.0,633,20,0,10
3,1.0,634,12,0,0
3,1.0,635,16,0,0
3,1.0,636,22,0,10
3,1.0,637,35,10,0
3,1.0,638,25,10,0
3,1.0,639,25,0,0
3,1.0,640,21,10,0
3,1.0,641,14,0,10
3,1.0,642,15,0,0
3,1.0,643,13,0,0
3,1.0,644,19,10,0
3,1.0,645,13,10,0
3,1.0,646,18,0,0
3,1.0,647,23,0,0
3,1.0,648,18,0,0
3,1.0,649,20,0,0
3,1.0,650,24,0,10
3,1.0,651,16,0,0
3,1.0,652,19,10,0
3,1.0,653,15,10,0
3,1.0,654,14,0,0
3,1.0,655,14,0,0
3,1.0,656,23,0,0
3,1.0,657,22,0,0
3,1.0,658,20,0,0
3,1.0,659,18,0,10
3,1.0,660,29,0,0
3,1.0,661,22,0,0
3,1.0,662,25,0,0
3,1.0,663,15,0,0
3,1.0,664,28,0,0
3,1.0,665,13,0,0
3,1.0,666,13,0,0
3,1.0,667,18,0,10
3,1.0,668,29,10,0
3,1.0,669,13,10,0
3,1.0,670,25,0,0
3,1.0,671,22,0,10
3,1.0,672,19,10,0
3,1.0,673,13,0,0
3,1.0,674,28,0,10
3,1.0,675,11,0,0
3,1.0,676,22,0,10
3,1.0,677,13,0,0
3,1.0,678,33,0,0
3,1.0,679,12,0,10
3,1.0,680,11,0,0
3,1.0,681,16,0,10
3,1.0,682,17,0,0
3,1.0,683,20,0,10
3,1.0,684,9,0,0
3,1.0,685,18,0,0
3,1.0,686,16,0,0
3,1.0,687,20,0,10
3,1.0,688,27,0,0
3,1.0,689,23,0,0
3,1.0,690,26,0,0
3,1.0,691,20,0,10
3,1.0,692,14,0,0
3,1.0,693,20,0,0
3,1.0,694,25,10,0
3,1.0,695,11,10,0
3,1.0,696,17,0,0
3,1.0,697,23,0,0
3,1.0,698,12,0,0
3,1.0,699,13,10,0
3,1.0,700,21,10,0
3,1.0,701,11,0,0
3,1.0,702,20,0,0
3,1.0,703,24,0,10
3,1.0,704,13,10,0
3,1.0,705,32,0,0
3,1.0,706,13,10,0
3,1.0,707,15,0,0
3,1.0,708,25,0,0
3,1.0,709,19,0,0
3,1.0,710,22,0,10
3,1.0,711,26,0,0
3,1.0,712,14,0,0
3,1.0,713,33,0,0
3,1.0,714,14,0,0
3,1.0,715,17,0,0
3,1.0,716,17,0,0
3,1.0,717,13,0,0
3,1.0,718,17,10,0
3,1.0,719,30,0,10
3,1.0,720,28,0,0
3,1.0,721,11,10,0
3,1.0,722,27,10,0
3,1.0,723,24,0,0
3,1.0,724,16,0,0
3,1.0,725,24,0,10
3,1.0,726,28,0,10
3,1.0,727,18,0,0
3,1.0,728,18,0,10
3,1.0,729,12,0,0
3,1.0,730,12,0,0
3,1.0,731,26,0,10
3,1.0,732,13,10,0
3,1.0,733,16,0,0
3,1.0,734,19,0,0
3,1.0,735,22,0,10
3,1.0,736,33,0,0
3,1.0,737,20,0,0
3,1.0,738,17,0,0
3,1.0,739,22,0,0
3,1.0,740,14,0,10
3,1.0,741,14,0,0
3,1.0,742,22,0,0
3,1.0,743,15,10,0
3,1.0,744,18,0,0
3,1.0,745,25,0,0
3,1.0,746,24,0,0
3,1.0,747,12,0,0
3,1.0,748,19,0,0
3,1.0,749,16,0,0
3,1.0,750,27,0,0
3,1.0,751,17,0,0
3,1.0,752,39,10,0
3,1.0,753,17,0,0
3,1.0,754,17,10,0
3,1.0,755,13,0,0
3,1.0,756,16,0,10
3,1.0,757,19,10,0
3,1.0,758,10,0,10
3,1.0,759,29,10,0
3,1.0,760,14,0,0
3,1.0,761,28,0,10
3,1.0,762,18,0,0
3,1.0,763,19,10,0
3,1.0,764,13,0,0
3,1.0,765,18,0,0
3,1.0,766,15,10,0
3,1.0,767,22,0,0
3,1.0,768,22,0,10
3,1.0,769,28,0,10
3,1.0,770,23,0,0
3,1.0,771,18,0,0
3,1.0,772,26,0,10
3,1.0,773,24,0,10
3,1.0,774,31,10,0
3,1.0,775,14,0,0
3,1.0,776,19,0,0
3,1.0,777,20,0,10
3,1.0,778,25,10,0
3,1.0,779,17,10,0
3,1.0,780,22,0,0
3,1.0,781,13,0,0
3,1.0,782,21,10,0
3,1.0,783,26,0,0
3,1.0,784,16,0,0
3,1.0,785,13,10,0
3,1.0,786,22,0,10
3,1.0,787,21,0,0
3,1.0,788,28,0,10
3,1.0,789,19,0,0
3,1.0,790,26,0,0
3,1.0,791,14,0,10
3,1.0,792,13,0,0
3,1.0,793,16,0,0
3,1.0,794,23,10,0
3,1.0,795,11,10,0
3,1.0,796,29,0,0
3,1.0,797,17,10,0
3,1.0,798,15,10,0
3,1.0,799,12,0,0
3,1.0,800,15,0,0
3,1.0,801,20,0,10
3,1.0,802,15,0,0
3,1.0,803,15,10,0
3,1.0,804,11,10,0
3,1.0,805,18,0,10
3,1.0,806,19,10,0
3,1.0,807,19,10,0
3,1.0,808,12,0,0
3,1.0,809,20,0,10
3,1.0,810,14,0,0
3,1.0,811,28,0,0
3,1.0,812,16,0,10
3,1.0,813,14,0,10
3,1.0,814,26,0,10
3,1.0,815,18,0,0
3,1.0,816,17,10,0
3,1.0,817,16,0,10
3,1.0,818,17,10,0
3,1.0,819,31,0,0
3,1.0,820,17,0,0
3,1.0,821,20,0,0
3,1.0,822,27,0,0
3,1.0,823,11,10,0
3,1.0,824,20,0,0
3,1.0,825,27,0,0
3,1.0,826,25,0,0
3,1.0,827,24,0,0
3,1.0,828,17,10,0
3,1.0,829,19,0,0
3,1.0,830,24,0,10
3,1.0,831,9,0,0
3,1.0,832,18,0,10
3,1.0,833,21,0,0
3,1.0,834,19,0,0
3,1.0,835,15,10,0
3,1.0,836,15,0,0
3,1.0,837,36,0,0
3,1.0,838,20,0,10
3,1.0,839,21,10,0
3,1.0,840,25,10,0
3,1.0,841,26,0,0
3,1.0,842,18,0,0
3,1.0,843,17,10,0
3,1.0,844,21,0,0
3,1.0,845,9,10,0
3,1.0,846,15,10,0
3,1.0,847,22,0,0
3,1.0,848,21,10,0
3,1.0,849,18,0,0
3,1.0,850,11,10,0
3,1.0,851,32,0,0
3,1.0,852,18,0,0
3,1.0,853,14,0,10
3,1.0,854,22,0,10
3,1.0,855,16,0,10
3,1.0,856,35,10,0
3,1.0,857,13,0,0
3,1.0,858,15,0,0
3,1.0,859,12,0,10
3,1.0,860,31,10,0
3,1.0,861,20,0,0
3,1.0,862,11,0,0
3,1.0,863,17,10,0
3,1.0,864,17,0,0
3,1.0,865,22,0,10
3,1.0,866,14,0,10
3,1.0,867,12,0,10
3,1.0,868,9,0,0
3,1.0,869,17,0,0
3,1.0,870,13,0,0
3,1.0,871,23,10,0
3,1.0,872,21,10,0
3,1.0,873,25,0,0
3,1.0,874,22,0,10
3,1.0,875,15,10,0
3,1.0,876,29,10,0
3,1.0,877,21,10,0
3,1.0,878,10,0,10
3,1.0,879,22,0,0
3,1.0,880,15,0,0
3,1.0,881,13,0,0
3,1.0,882,28,0,10
3,1.0,883,22,0,0
3,1.0,884,27,10,0
3,1.0,885,24,0,0
3,1.0,886,18,0,10
3,1.0,887,23,10,0
3,1.0,888,16,0,10
3,1.0,889,16,0,10
3,1.0,890,17,10,0
3,1.0,891,13,10,0
3,1.0,892,25,10,0
3,1.0,893,25,0,0
3,1.0,894,22,0,10
3,1.0,895,13,0,0
3,1.0,896,10,0,0
3,1.0,897,21,10,0
3,1.0,898,16,0,10
3,1.0,899,19,0,0
3,1.0,900,19,10,0
3,1.0,901,22,0,0
3,1.0,902,24,0,10
3,1.0,903,20,0,0
3,1.0,904,14,0,10
3,1.0,905,43,10,0
3,1.0,906,21,10,0
3,1.0,907,28,0,10
3,1.0,908,15,10,0
3,1.0,909,23,10,0
3,1.0,910,13,10,0
3,1.0,911,18,0,10
3,1.0,912,25,10,0
3,1.0,913,11,10,0
3,1.0,914,27,10,0
3,1.0,915,13,10,0
3,1.0,916,33,10,0
3,1.0,917,26,0,10
3,1.0,918,28,0,10
3,1.0,919,16,0,10
3,1.0,920,17,10,0
3,1.0,921,18,0,10
3,1.0,922,21,10,0
3,1.0,923,20,0,0
3,1.0,924,12,0,0
3,1.0,925,30,0,0
3,1.0,926,19,10,0
3,1.0,927,22,0,0
3,1.0,928,30,0,0
3,1.0,929,18,0,10
3,1.0,930,20,0,0
3,1.0,931,21,10,0
3,1.0,932,19,10,0
3,1.0,933,24,0,10
3,1.0,934,20,0,10
3,1.0,935,18,0,0
3,1.0,936,20,0,0
3,1.0,937,23,10,0
3,1.0,938,17,10,0
3,1.0,939,25,10,0
3,1.0,940,19,0,0
3,1.0,941,23,0,0
3,1.0,942,19,10,0
3,1.0,943,18,0,0
3,1.0,944,16,0,0
3,1.0,945,15,0,0
3,1.0,946,22,0,0
3,1.0,947,15,0,0
3,1.0,948,28,0,0
3,1.0,949,18,0,0
3,1.0,950,26,0,0
3,1.0,951,22,0,10
3,1.0,952,19,0,0
3,1.0,953,17,0,0
3,1.0,954,16,0,10
3,1.0,955,18,0,10
3,1.0,956,17,0,0
3,1.0,957,27,10,0
3,1.0,958,19,10,0
3,1.0,959,29,10,0
3,1.0,960,19,0,0
3,1.0,961,36,0,10
3,1.0,962,25,0,0
3,1.0,963,23,0,0
3,1.0,964,13,10,0
3,1.0,965,23,0,0
3,1.0,966,26,0,10
3,1.0,967,34,0,0
3,1.0,968,19,0,0
3,1.0,969,14,0,0
3,1.0,970,27,0,0
3,1.0,971,13,0,0
3,1.0,972,15,0,0
3,1.0,973,14,0,10
3,1.0,974,30,0,0
3,1.0,975,20,0,10
3,1.0,976,16,0,0
3,1.0,977,19,10,0
3,1.0,978,16,0,0
3,1.0,979,25,10,0
3,1.0,980,24,0,10
3,1.0,981,20,0,0
3,1.0,982,21,0,0
3,1.0,983,22,0,10
3,1.0,984,36,0,10
3,1.0,985,19,10,0
3,1.0,986,9,0,0
3,1.0,987,21,10,0
3,1.0,988,28,0,0
3,1.0,989,16,0,10
3,1.0,990,17,10,0
3,1.0,991,23,10,0
3,1.0,992,24,0,10
3,1.0,993,12,0,10
